,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
40369,tt0107242,Jack Be Nimble,Jack Be Nimble,1993.0,95.0,Horror,6.3,634,middle,14
18988,tt0052126,The Reluctant Debutante,The Reluctant Debutante,1958.0,94.0,Romance,5.6,1792,middle,20
25322,tt0066279,The Railway Children,The Railway Children,1970.0,109.0,Family,4.3,5633,middle,9
101163,tt14992922,The Tinder Swindler,The Tinder Swindler,2022.0,114.0,Documentary,7.0,71696,high,7
85903,tt1149592,Spy(Ies),Espion(s),2009.0,99.0,Romance,6.1,1121,middle,20
167015,tt9376172,The Least of These: The Graham Staines Story,The Least of These: The Graham Staines Story,2019.0,112.0,Drama,9.3,947,high,8
35452,tt0093540,The Pool,The Pool,1987.0,93.81829253746335,Romance,8.1,24,high,20
108162,tt17163982,Artists in Agony: Hitmen at the Coda Teahouse,Artists in Agony: Hitmen at the Coda Teahouse,2021.0,99.0,Action,6.3,6,middle,0
4516,tt0022947,Glos pustyni,Glos pustyni,1932.0,78.0,Romance,6.0,43,middle,20
89565,tt12358316,Little Foot,Little Foot,2020.0,72.0,Family,3.2,53,low,9
106798,tt1664012,Pharmawhores: The Showtime Sting of Penn & Teller,Pharmawhores: The Showtime Sting of Penn & Teller,2010.0,107.0,Comedy,1.0,24,low,5
70117,tt0428278,The Breakdance Kid,The Breakdance Kid,2004.0,87.0,Comedy,4.5,41,middle,5
139125,tt3904770,August Winds,Ventos de Agosto,2014.0,77.0,Drama,6.3,611,middle,8
81532,tt1060272,Team Everest: A Himalayan Journey,Team Everest: A Himalayan Journey,2007.0,111.0,Documentary,10.0,35,high,7
69075,tt0411489,Hollywood My Home Town,Hollywood My Home Town,1965.0,54.0,Documentary,8.2,524,high,7
91891,tt1291652,Easy Money,Snabba cash,2010.0,124.0,Action,6.1,19563,middle,0
125934,tt2551330,Unkillable,Unkillable,2018.0,120.0,Action,3.9,12,middle,0
91545,tt1283952,Split Ends,Split Ends,2009.0,84.0,Romance,5.2,65,middle,20
55921,tt0217123,"University, Inc.","University, Inc.",1999.0,10.0,Documentary,high,19,high,7
95706,tt13637414,Ominous Seed,Notfe Shom,2008.0,93.81829253746335,Horror,3.6,10,middle,14
6972,tt0027865,Lady of Secrets,Lady of Secrets,1936.0,73.0,Drama,6.3,70,middle,8
86601,tt1166085,120,120,2008.0,114.0,War,7.1,7042,high,25
117397,tt21232594,Arranged Marriage,Arranged Marriage,2022.0,89.0,Comedy,5.3,19,middle,5
94197,tt1336006,The Revenant,The Revenant,2009.0,117.0,Horror,7.1,11253,high,14
37196,tt0098087,The Little Thief,La petite voleuse,1988.0,109.0,Comedy,6.0,2295,middle,5
64389,tt0330236,Sleeping Beauty,Dornröschen,1917.0,64.0,Fantasy,6.4,35,middle,10
86786,tt1170393,Tambourine,Dayereh-e zangi,2008.0,110.0,Drama,4.3,4007,middle,8
24239,tt0063829,"Yours, Mine and Ours","Yours, Mine and Ours",1968.0,10.0,Comedy,high,9686,high,5
140465,tt4131452,The Birdman,Omul pasãre,2014.0,77.0,Biography,3.9,54,middle,4
98231,tt1425933,Skeletons,Skeletons,2010.0,94.0,Fantasy,3.4,2036,middle,10
6661,tt0027300,Anthony Adverse,Anthony Adverse,1936.0,141.0,Drama,6.3,1981,middle,8
12030,tt0037464,Wild Horse Phantom,Wild Horse Phantom,1944.0,56.0,Western,4.2,134,middle,26
136167,tt3534078,The Three Musketeers,The Three Musketeers,2008.0,77.0,Adventure,2.3,22,low,2
158340,tt7249616,Payday,Payday,2017.0,93.81829253746335,Action,8.5,14,high,0
160635,tt7728792,Peridot,Peridot,2022.0,63.0,Drama,4.6,266,middle,8
144936,tt4856674,Paradise,Ma dar behesht,2015.0,100.0,Drama,3.0,131,low,8
50329,tt0165371,Lucky Jade,Lucky Jade,1937.0,69.0,Crime,6.6,20,middle,6
163697,tt8495600,Debt,Borç,2018.0,95.0,Drama,6.3,1008,middle,8
134581,tt3351348,Pixel Theory,Pixel Theory,2013.0,90.0,Sci-Fi,10.0,101,high,21
135299,tt3447676,Lonesome Dove Church,Lonesome Dove Church,2014.0,89.0,Western,7.0,416,high,26
70589,tt0436720,Ring of Fire: The Emile Griffith Story,Ring of Fire: The Emile Griffith Story,2005.0,87.0,Sport,8.1,383,high,22
67913,tt0388837,The Circle,The Circle,2005.0,103.0,Drama,6.0,372,middle,8
19175,tt0052602,The Bat,The Bat,1959.0,80.0,Horror,7.9,6089,high,14
134843,tt3392348,Red Rabbit Lodge,Red Rabbit Lodge,2019.0,84.0,Horror,7.5,40,high,14
13504,tt0040175,Blood on the Moon,Blood on the Moon,1948.0,88.0,Drama,6.7,3343,middle,8
127357,tt26687452,2023 Oscar Nominated Short Films: Documentary,2023 Oscar Nominated Short Films: Documentary,2023.0,165.0,Documentary,6.4,19,middle,7
86741,tt11697536,"On Vodka, Beers, and Regrets","On Vodka, Beers, and Regrets",2020.0,94.0,Romance,6.2,165,middle,20
71938,tt0459175,All the Ships at Sea,All the Ships at Sea,2004.0,64.0,Drama,7.3,92,high,8
97323,tt14039678,Natyam,Natyam,2021.0,136.0,Drama,7.6,1307,high,8
76289,tt0847215,Neowolf,Neowolf,2010.0,88.0,Thriller,1.9,516,low,24
108475,tt1728217,Tomie: Unlimited,Tomie: Anrimiteddo,2011.0,85.0,Horror,3.4,949,middle,14
48680,tt0149357,My Father's Angel,My Father's Angel,1999.0,86.0,Drama,7.2,144,high,8
75297,tt0808240,Turks in Space,Dünyayi Kurtaran Adam'in Oglu,2006.0,110.0,Action,1.4,16720,low,0
137646,tt3717684,Profiled,Profiled,2014.0,95.0,Mystery,6.0,26,middle,17
102275,tt1522841,Apocalypse According to Doris,Apocalypse According to Doris,2011.0,99.0,Comedy,4.7,34,middle,5
140310,tt4109242,Terror Eyes,Terror Eyes,2021.0,78.0,Thriller,6.5,769,middle,24
168703,tt9914642,Albatross,Albatross,2017.0,97.0,Documentary,9.0,47,high,7
101838,tt1513835,Nightbeasts,Nightbeasts,2010.0,80.0,Horror,3.7,1929,middle,14
70330,tt0432290,Flannel Pajamas,Flannel Pajamas,2006.0,124.0,Romance,4.2,951,middle,20
138644,tt3835730,Husband to Rent,Hodinový manzel,2014.0,93.81829253746335,Comedy,8.7,171,high,5
16727,tt0046909,Devil on Horseback,Devil on Horseback,1954.0,88.0,Drama,4.1,27,middle,8
78740,tt10059518,Unhinged,Unhinged,2020.0,90.0,Thriller,2.7,75496,low,24
110911,tt18272884,Padre Pio,Padre Pio,2022.0,104.0,Biography,7.6,1147,high,4
74539,tt0770710,The Nine Dragons,9 Naga,2006.0,104.0,Drama,6.6,133,middle,8
146890,tt5161018,Budapest Noir,Budapest Noir,2017.0,95.0,History,4.1,1883,middle,13
130249,tt2883856,Fantasm,Fantasm,2013.0,56.0,Documentary,7.4,19,high,7
134144,tt3305248,Lady Vampire,Nieng arp,2004.0,151.0,Horror,2.6,25,low,14
144422,tt4772856,Better Than Love,Better Than Love,2019.0,85.0,Drama,2.0,193,low,8
105493,tt1613092,Happy,Happy,2012.0,76.0,Family,4.8,3371,middle,9
44597,tt0119705,Morella,Morella,1999.0,88.0,Thriller,3.6,104,middle,24
104391,tt1572962,45 M2,45m2,2010.0,78.0,Drama,8.2,714,high,8
114327,tt19885624,Official Film of the Olympic Games Tokyo 2020 Side A,Official Film of the Olympic Games Tokyo 2020 Side A,2022.0,119.0,Documentary,6.3,17,middle,7
103583,tt1550312,Café de Flore,Café de Flore,2011.0,120.0,Romance,9.1,16609,high,20
89500,tt1234936,"I Was Born, But...","I Was Born, But...",2004.0,10.0,Documentary,high,19,middle,7
152310,tt6073014,Aga's House,Aga's House,2019.0,107.0,Comedy,10.0,693,high,5
100610,tt14852088,If God Were a Woman,Si dios fuera mujer,2021.0,71.0,Documentary,7.8,18,high,7
133354,tt3219670,Collar,Collar,2014.0,89.0,Horror,2.6,227,low,14
4317,tt0022517,Under Eighteen,Under Eighteen,1931.0,80.0,Drama,5.2,456,middle,8
168178,tt9761064,The Hottest August,The Hottest August,2019.0,94.0,Documentary,6.8,249,high,7
89045,tt1224436,Alive or Dead,Alive or Dead,2008.0,83.0,Horror,4.4,862,middle,14
145250,tt4909602,Lust,Lyst,2017.0,84.0,Mystery,4.5,223,middle,17
87180,tt1178592,Pia Carrot Movie,Pia kyarotto e yôkoso!!,2002.0,93.81829253746335,Romance,5.3,19,middle,20
86624,tt1166810,Fat People,Gordos,2009.0,110.0,Comedy,5.9,2995,middle,5
127332,tt26678266,The Dividers,The Dividers,2023.0,93.81829253746335,Documentary,6.0,20,middle,7
105921,tt1629705,Blackthorn,Blackthorn,2011.0,102.0,Drama,5.6,10284,middle,8
93234,tt1320253,The Expendables,The Expendables,2010.0,103.0,Action,6.3,361845,middle,0
159637,tt7520286,Bisbee '17,Bisbee '17,2018.0,112.0,History,9.4,704,high,13
164682,tt8764582,Dare to Stop Us,"Tomerareru ka, oretachi o",2018.0,119.0,Drama,6.3,161,middle,8
128581,tt2759338,Dassehra,Dassehra,2018.0,131.0,Thriller,1.3,367,low,24
20102,tt0054652,Bachelor in Paradise,Bachelor in Paradise,1961.0,109.0,Romance,6.1,1847,middle,20
65663,tt0354595,The Game of Their Lives,The Game of Their Lives,2005.0,101.0,History,4.1,3499,middle,13
68986,tt0409860,Cutie Honey,Kyûtî Hanî,2004.0,94.0,Adventure,6.3,1947,middle,2
3616,tt0021046,The Land of Missing Men,The Land of Missing Men,1930.0,55.0,Western,6.6,58,middle,26
5233,tt0024429,Parole Girl,Parole Girl,1933.0,67.0,Drama,6.9,340,high,8
152278,tt6068406,Galaxy Lords,Galaxy Lords,2018.0,96.0,Action,2.3,194,low,0
6584,tt0027161,Unknown Woman,Unknown Woman,1935.0,66.0,Crime,10.0,18,high,6
26910,tt0069951,The Deadly Trackers,The Deadly Trackers,1973.0,110.0,Drama,5.9,1009,middle,8
100272,tt14773734,Bomma Adirindi Dhimma Tirigindi,Bomma Adirindi Dhimma Tirigindi,2021.0,109.0,Horror,6.3,937,middle,14
164029,tt8591792,Bhavai,Bhavai,2021.0,114.0,Romance,7.3,2197,high,20
43691,tt0117305,Passage to Paradise,Passaggio per il paradiso,1998.0,97.0,Comedy,8.5,81,high,5
125033,tt2466830,The Short Game,The Short Game,2013.0,99.0,Documentary,6.5,1704,middle,7
53703,tt0196528,"Eldridge Cleaver, Black Panther",Eldridge Cleaver,1970.0,75.0,Documentary,6.3,53,middle,7
166585,tt9249092,The Diaries of Adam and Eve,Die Tagebücher von Adam und Eva,2023.0,84.0,Fantasy,5.1,5,middle,10
35416,tt0093453,The Gold Rimmed Glasses,Gli occhiali d'oro,1987.0,110.0,Drama,3.9,658,middle,8
33182,tt0087171,Down on Us,Down on Us,1984.0,117.0,Music,4.7,127,middle,15
79516,tt10218674,The Bravest,Lie huo ying xiong,2019.0,118.0,Drama,5.6,1094,middle,8
30501,tt0079450,The Legacy,The Legacy,1978.0,102.0,Horror,4.9,3347,middle,14
16950,tt0047413,Riding Shotgun,Riding Shotgun,1954.0,73.0,Western,5.5,1360,middle,26
134990,tt3408060,The Hamsters,Los Hámsters,2015.0,71.0,Family,7.8,49,high,9
160134,tt7616124,Killian & the Comeback Kids,Killian & the Comeback Kids,2020.0,137.0,Drama,9.0,33,high,8
108615,tt1733484,Hula and Natan,Hula and Natan,2010.0,55.0,Comedy,8.8,21,high,5
110450,tt1810510,4th Period Mystery,4-kyo-si Choo-ri-yeong-yeok,2009.0,86.0,Drama,6.5,461,middle,8
77752,tt0954965,The Project,The Project,2008.0,84.0,Drama,7.6,121,high,8
155048,tt6524598,Off the Beaten Path,Off the Beaten Path,2019.0,93.0,Drama,5.0,9,middle,8
128723,tt2768300,Annunciation,Annunciation,2014.0,64.0,Drama,6.4,12,middle,8
140148,tt4082524,Chosen,Chosen,2016.0,105.0,Drama,6.1,1026,middle,8
100243,tt14764886,My Indian Boyfriend,My Indian Boyfriend,2021.0,121.0,Romance,5.6,86,middle,20
153424,tt6226908,Hayflick Limit,Hayflick Limit,2017.0,90.0,Mystery,2.5,100,low,17
105297,tt16062876,Swing Rendez-vous,Swing Rendez-vous,2022.0,88.0,Comedy,2.8,28,low,5
16616,tt0046682,Adventure in Odessa,Nerazluchnye druzya,1953.0,78.0,Comedy,2.8,26,low,5
149555,tt5636668,Battle of Memories,Ji yi da shi,2017.0,119.0,Sci-Fi,4.4,1189,middle,21
33515,tt0088082,Conquest,Seiha,1982.0,142.0,Drama,7.6,41,high,8
31429,tt0082128,Bankers Also Have Souls,Le cadeau,1982.0,100.0,Comedy,10.0,476,high,5
74814,tt0785012,In Tranzit,In Tranzit,2008.0,113.0,Drama,5.8,2629,middle,8
79485,tt1021085,The Days Without Lei Feng,Li kai Lei Feng de ri zi,1996.0,100.0,Drama,6.4,171,middle,8
108094,tt1714633,"Chantal Akerman, From Here","Chantal Akerman, de cá",2010.0,10.0,Documentary,high,41,high,7
99848,tt1465513,The Italian Key,The Italian Key,2011.0,92.0,Romance,5.9,358,middle,20
75849,tt0826608,Presque Isle,Presque Isle,2008.0,93.81829253746335,Drama,9.8,11,high,8
147802,tt5301662,Marshall,Marshall,2017.0,118.0,Biography,4.9,26283,middle,4
239,tt0005363,From the Valley of the Missing,From the Valley of the Missing,1915.0,50.0,Adventure,6.5,24,middle,2
15521,tt0044328,Adorable Creatures,Adorables créatures,1952.0,109.0,Comedy,8.7,173,high,5
3530,tt0020842,Three from the Filling Station,Die Drei von der Tankstelle,1930.0,99.0,Comedy,7.8,870,high,5
63583,tt0318010,Rachel's Attic,Rachel's Attic,2002.0,112.0,Horror,2.5,144,low,14
46561,tt0130019,"I Love You, Don't Touch Me!","I Love You, Don't Touch Me!",1997.0,10.0,Comedy,high,511,middle,5
2965,tt0019270,Phantom of the Range,Phantom of the Range,1928.0,50.0,Western,4.8,26,middle,26
98957,tt14431336,Raphael: The Young Prodigy,Raphael: The Young Prodigy,2021.0,90.0,Documentary,6.8,18,high,7
133214,tt3204902,Project Dinosaur,Project Dinosaur,2000.0,64.0,Family,4.7,29,middle,9
124006,tt24017902,Carousel,Karusell,2023.0,93.0,Horror,4.4,258,middle,14
27455,tt0071255,The Bunny Caper,Sex Play,1974.0,90.0,Comedy,5.3,154,middle,5
137895,tt3743206,3 Scream Queens,3 Scream Queens,2014.0,75.0,Horror,1.0,96,low,14
100472,tt14818156,My Name Is Bulger,My Name Is Bulger,2021.0,90.0,Documentary,5.0,38,middle,7
91623,tt12851872,The Caretaker,The Caretaker,2020.0,103.0,Drama,4.9,22,middle,8
106271,tt1641821,Misconception,Misconception,2009.0,65.0,Documentary,10.0,15,high,7
116465,tt2090629,The Culling,The Culling,2015.0,81.0,Horror,4.2,1841,middle,14
127594,tt2678766,Native Land,Strana rodnaya,1942.0,78.0,Documentary,5.9,11,middle,7
83802,tt11068166,All Hands on Deck,À l'abordage,2020.0,95.0,Drama,6.6,2523,middle,8
117466,tt2124990,A Soft Sense of Cinnamon,Un suave olor a canela,2012.0,94.0,Drama,6.7,19,middle,8
44886,tt0120357,Touch,Touch,1997.0,96.0,Comedy,2.6,2669,low,5
141595,tt4291584,Lotus Eyes,Lotus Eyes,2016.0,80.0,Drama,2.5,93,low,8
97243,tt14030526,"Introducing, Selma Blair","Introducing, Selma Blair",2021.0,10.0,Documentary,high,970,high,7
117541,tt21272092,Because We Have Each Other,Because We Have Each Other,2022.0,89.0,Documentary,10.0,32,high,7
53052,tt0189988,Secrets of the Nazi Criminals,Krigsförbrytare,1962.0,82.0,Documentary,8.3,40,high,7
162742,tt8252544,Little Histories,Historias pequeñas,2019.0,93.0,Drama,7.8,31,high,8
92042,tt12953604,The Black Spider,Die Schwarze Spinne,2022.0,116.0,Drama,6.0,249,middle,8
114044,tt1979319,Rurouni Kenshin Part I: Origins,Rurôni Kenshin: Meiji kenkaku roman tan,2012.0,134.0,Action,7.8,28589,high,0
22383,tt0059588,War Between the Planets,Il pianeta errante,1966.0,80.0,Sci-Fi,3.8,594,middle,21
9717,tt0032981,Remember the Night,Remember the Night,1939.0,94.0,Drama,10.0,7058,high,8
56766,tt0228182,Dark Heritage,Dark Heritage,1989.0,94.0,Horror,4.1,345,middle,14
120637,tt2251094,All Things Shining,All Things Shining,2012.0,45.0,Drama,7.4,21,high,8
116787,tt21044524,For Jojo,Für Jojo,2022.0,96.0,Drama,5.6,325,middle,8
64297,tt0329076,Fellagas,Fellagas,1970.0,104.0,Drama,6.9,15,high,8
124013,tt24018360,A Tiger in Paradise,A Tiger in Paradise,2023.0,78.0,Documentary,5.5,166,middle,7
28380,tt0073637,Rosebud,Rosebud,1975.0,126.0,Drama,2.3,989,low,8
160501,tt7696928,Home Truth,Home Truth,2017.0,72.0,Documentary,8.0,8,high,7
167357,tt9500822,The Last Apostle: Journies in the Holy Land,The Last Apostle: Journies in the Holy Land,2020.0,125.0,Documentary,5.8,47,middle,7
30145,tt0078393,Bastard Swordsman,Tian can bian,1983.0,89.0,Action,6.1,430,middle,0
97999,tt14203866,Stealing the Show,Stealing the Show,2021.0,93.81829253746335,Drama,8.7,7,high,8
47732,tt0139669,True Friends,True Friends,1998.0,103.0,Drama,7.0,203,high,8
45051,tt0120684,Gods and Monsters,Gods and Monsters,1998.0,105.0,Drama,7.2,32532,high,8
33963,tt0089457,Ladyhawke,Ladyhawke,1985.0,121.0,Comedy,9.0,50216,high,5
61390,tt0288584,Junk,Junk,2002.0,93.81829253746335,Drama,9.1,12,high,8
97297,tt14036438,Everything That Is Forgotten in an Instant,Todo Lo Que Se Olvida En Un Instante,2020.0,71.0,Drama,5.4,9,middle,8
151176,tt5892524,SXSW Comedy with Natasha Leggero,SXSW Comedy with Natasha Leggero,2016.0,77.0,Comedy,8.5,38,high,5
68913,tt0407970,The Jungle Adventure,Majeraye jangal,1961.0,100.0,Drama,2.9,11,low,8
30337,tt0079043,The Magnificent Ruffians,Mai ming xiao zi,1979.0,82.0,Drama,4.2,438,middle,8
84271,tt11160666,Living on a Dollar a Day,Living on a Dollar a Day,2017.0,46.0,Documentary,2.6,14,low,7
125382,tt25030660,Keeping Secrets,Keeping Secrets,2023.0,93.81829253746335,Crime,6.0,71,middle,6
82839,tt1087906,Underdog Knight,Ying han,2008.0,95.0,Drama,5.7,498,middle,8
121185,tt22773644,The Dead Don't Hurt,The Dead Don't Hurt,2023.0,129.0,Drama,6.1,110,middle,8
148211,tt5368690,Where's Daddy?,Where's Daddy?,2017.0,105.0,Documentary,10.0,25,high,7
131727,tt30387030,"The New Woke Order: A Documentary | Ft. Nerdrotic, Benny Johnson, Youngrippa59, Geeks + Gamers","The New Woke Order: A Documentary | Ft. Nerdrotic, Benny Johnson, Youngrippa59, Geeks + Gamers",2023.0,95.0,Documentary,4.2,11,middle,7
15661,tt0044596,I'll Get You,Escape Route,1952.0,78.0,Drama,5.2,404,middle,8
144646,tt4811564,The Furies,Las furias,2016.0,125.0,Drama,6.2,406,middle,8
39237,tt0103969,The Oak,Balanta,1992.0,105.0,Drama,9.4,3732,high,8
48715,tt0149910,Vienna Murder Mystery,Blutrausch,1997.0,94.0,Crime,2.9,76,low,6
5396,tt0024780,The Wolf Dog,The Wolf Dog,1933.0,240.0,Action,3.7,47,middle,0
67261,tt0378884,To Seduce an Enemy,Tau kwai mou jeu 2: Yau yan fan jeu,2003.0,98.0,Crime,1.0,72,low,6
126226,tt2578290,The Stuart Hall Project,The Stuart Hall Project,2013.0,103.0,Documentary,6.7,179,middle,7
10216,tt0033919,Moonlight in Hawaii,Moonlight in Hawaii,1941.0,60.0,Comedy,8.0,47,high,5
11935,tt0037301,The Soul of a Monster,The Soul of a Monster,1944.0,61.0,Drama,5.2,270,middle,8
33630,tt0088385,Weekend Pass,Weekend Pass,1984.0,88.0,Comedy,3.0,515,low,5
58965,tt0258000,Panic Room,Panic Room,2002.0,112.0,Thriller,5.4,293647,middle,24
35688,tt0094094,Season of Monsters,Szörnyek évadja,1987.0,100.0,Drama,7.3,165,high,8
11316,tt0036091,Ladies' Day,Ladies' Day,1943.0,62.0,Comedy,3.3,227,low,5
47377,tt0137085,Lunker Lake,Lunker Lake,1998.0,93.81829253746335,Family,7.4,11,high,9
149913,tt5691856,Seeing Evil,Seeing Evil,2019.0,91.0,Fantasy,3.7,127,middle,10
41449,tt0110430,The Awkward Age,Magarece godine,1994.0,97.0,Drama,8.2,91,high,8
14960,tt0043129,When Willie Comes Marching Home,When Willie Comes Marching Home,1950.0,82.0,War,6.6,833,middle,25
26102,tt0068026,It Only Happens to Others,Ça n'arrive qu'aux autres,1971.0,90.0,Drama,8.5,265,high,8
133216,tt3205010,Dragon Guardians,El corazón del roble,2013.0,73.0,Animation,3.2,66,low,3
33107,tt0086982,Blue Heaven,Blue Heaven,1985.0,100.0,Drama,5.2,17,middle,8
99646,tt1460633,The Baluty Ghetto,Ghetto jménem Baluty,2008.0,87.0,Documentary,9.2,12,high,7
54668,tt0203755,One Night at McCool's,One Night at McCool's,2001.0,93.0,Crime,5.2,31167,middle,6
124838,tt2455658,Feminist: Stories from Women's Liberation,Feminist: Stories from Women's Liberation,2013.0,64.0,History,8.2,13,high,13
72470,tt0468094,The Road to Guantanamo,The Road to Guantanamo,2006.0,95.0,War,4.0,11455,middle,25
48395,tt0145045,Light Fantastic,Light Fantastic,1964.0,85.0,Drama,10.0,23,high,8
34450,tt0090903,The Devil's Honey,Il miele del diavolo,1986.0,83.0,Thriller,3.9,1593,middle,24
35878,tt0094739,Big Business,Big Business,1988.0,97.0,Comedy,10.0,15293,high,5
152394,tt6085152,Pressing On: The Letterpress Film,Pressing On: The Letterpress Film,2017.0,99.0,Documentary,10.0,102,high,7
38071,tt0100483,The Returning,The Returning,1991.0,91.0,Horror,6.5,34,middle,14
46699,tt0131349,Darkness Falls,Darkness Falls,1999.0,90.0,Thriller,5.7,566,middle,24
41568,tt0110797,Patriots,Patriots,1996.0,83.0,Thriller,4.9,104,middle,24
148305,tt5396888,Chasing Hemingway,Zao yu hai ming wei,2015.0,125.0,Romance,8.3,14,high,20
117950,tt2139909,Garth Lives in a Van,Garth Lives in a Van,2011.0,62.0,Documentary,5.3,6,middle,7
34500,tt0091026,Eye of the Eagle,Eye of the Eagle,1987.0,84.0,Adventure,6.4,184,middle,2
11519,tt0036509,Wagon Tracks West,Wagon Tracks West,1943.0,55.0,Western,8.1,25,high,26
46312,tt0128215,Flattered,Flattered,1995.0,87.0,Drama,9.1,12,high,8
44465,tt0119429,Julian Po,Julian Po,1997.0,84.0,Drama,3.2,1628,low,8
92086,tt12969078,Atkan Chatkan,Atkan Chatkan,2020.0,126.0,Drama,6.6,4233,middle,8
100385,tt1479676,Cooking with Stella,Cooking with Stella,2009.0,104.0,Drama,3.9,322,middle,8
82047,tt1071211,Elvis & Madonna,Elvis & Madona,2010.0,105.0,Comedy,4.5,249,middle,5
4874,tt0023681,West of Broadway,West of Broadway,1931.0,68.0,Drama,9.2,638,high,8
109290,tt1756750,Starbuck,Starbuck,2011.0,109.0,Comedy,3.7,16968,middle,5
26836,tt0069789,The Black Alley Cats,The Black Alley Cats,1973.0,81.0,Drama,4.7,145,middle,8
22056,tt0058901,Latin Lovers,Gli amanti latini,1965.0,95.0,Comedy,2.9,58,low,5
144353,tt4762684,Travis: The True Story of Travis Walton,Travis: The True Story of Travis Walton,2015.0,90.0,Documentary,6.8,637,high,7
74113,tt0496319,The Hottest State,The Hottest State,2006.0,117.0,Drama,8.4,2887,high,8
133999,tt3289126,Once in a Lifetime,Les héritiers,2014.0,105.0,Comedy,7.0,2106,high,5
30994,tt0080778,Gay Club,Gay Club,1981.0,93.81829253746335,Comedy,8.5,30,high,5
77019,tt0893582,Coyote Funeral,Coyote Funeral,2006.0,87.0,Drama,6.5,48,middle,8
36716,tt0096918,Beverly Hills Brats,Beverly Hills Brats,1989.0,90.0,Comedy,4.2,372,middle,5
145194,tt4900386,Father Joseph,Father Joseph,2015.0,71.0,Documentary,9.1,14,high,7
87085,tt1177094,Surviving Crooked Lake,Surviving Crooked Lake,2008.0,89.0,Thriller,2.7,332,low,24
24943,tt0065485,Bongo Wolf's Revenge,Bongo Wolf's Revenge,1970.0,72.0,Drama,8.4,8,high,8
124921,tt2459920,Truth,Truth,2013.0,94.0,Drama,4.9,776,middle,8
139995,tt4068576,The Nightingale,The Nightingale,2018.0,136.0,Thriller,7.7,34720,high,24
32282,tt0084529,"Go Ahead, Brazil!","Pra Frente, Brasil",1982.0,10.0,Crime,high,517,high,6
34590,tt0091238,Hyper Sapien: People from Another Star,Hyper Sapien: People from Another Star,1986.0,92.0,Family,4.9,286,middle,9
143856,tt4673790,Vazante,Vazante,2017.0,116.0,Drama,7.5,663,high,8
61186,tt0286864,The One and Only,The One and Only,2002.0,91.0,Romance,6.3,770,middle,20
46097,tt0126639,Burning Memory,Resisim,1989.0,93.0,Drama,9.0,10,high,8
113483,tt1950274,Mulberry Child,Mulberry Child,2011.0,85.0,Drama,9.5,53,high,8
45139,tt0120820,Senseless,Senseless,1998.0,93.0,Romance,5.8,17564,middle,20
134571,tt3350244,Mentor,Mentor,2014.0,80.0,Drama,5.2,123,middle,8
22058,tt0058905,The Amorous Adventures of Moll Flanders,The Amorous Adventures of Moll Flanders,1965.0,126.0,Comedy,5.6,684,middle,5
52018,tt0181053,That Lady from Peking,That Lady from Peking,1971.0,93.0,Drama,8.2,40,high,8
99618,tt14596592,High Tech Airport,High Tech Airport,2017.0,74.0,Documentary,6.3,5,middle,7
80358,tt10379260,Kids in the Hall: Sketchfest Tribute,Kids in the Hall: Sketchfest Tribute,2008.0,93.81829253746335,Comedy,8.6,20,high,5
115664,tt2062622,Postman Pat: The Movie,Postman Pat: The Movie,2014.0,88.0,Animation,2.5,1912,low,3
43483,tt0116752,Drifting Clouds,Kauas pilvet karkaavat,1996.0,97.0,Comedy,7.9,8604,high,5
166149,tt9126624,Born on the 8th of March,Gennimenos 8i Martiou,2019.0,78.0,Comedy,5.8,17,middle,5
121256,tt2280064,Documenting the Face of America: Roy Stryker & the FSA Photographers,Documenting the Face of America: Roy Stryker & the FSA Photographers,2008.0,93.81829253746335,Documentary,7.9,8,high,7
121631,tt2298369,Self-Bondage: All Tied Up with My Own Rope,R-18 bungakushô vol. 1: Jijôjibaku no watashi,2013.0,106.0,Drama,5.7,15,middle,8
21234,tt0057068,Il fornaretto di Venezia,Il fornaretto di Venezia,1963.0,110.0,Drama,9.9,100,high,8
144290,tt4741354,The Fear,La peur,2015.0,93.0,War,7.0,263,high,25
46992,tt0134066,The Royal Ballet,The Royal Ballet,1960.0,137.0,Music,8.6,32,high,15
164086,tt8610996,First Kiss,First Kiss,2018.0,88.0,Romance,7.8,160,high,20
138688,tt3840096,Caught Between the Two,Caught Between the Two,2016.0,72.0,Drama,4.7,11,middle,8
113780,tt1970055,The Social Seminar,The Social Seminar,1971.0,19.0,Documentary,6.9,14,high,7
133711,tt3256432,Money Mechanics,Money Mechanics,2013.0,106.0,Action,10.0,6,high,0
7399,tt0028647,Boots of Destiny,Boots of Destiny,1937.0,56.0,Western,8.0,39,high,26
147701,tt5280642,Martha & Niki,Martha & Niki,2015.0,90.0,Documentary,7.7,217,high,7
140351,tt4116456,Somewhere Beautiful,Somewhere Beautiful,2014.0,78.0,Romance,6.8,63,high,20
130654,tt29291512,Live: Phat Truc Tiep,Live: Phat Truc Tiep,2023.0,91.0,Drama,4.4,12,middle,8
41786,tt0111361,Tammy and the T-Rex,Tammy and the T-Rex,1994.0,82.0,Sci-Fi,5.8,5419,middle,21
164612,tt8747560,KD (A) Karuppudurai,KD,2019.0,123.0,Drama,8.0,1955,high,8
74579,tt0772176,Christmas Story,Joulutarina,2007.0,83.0,Family,7.4,4663,high,9
